"band_id","band_uri","band_name","genre_name","member_id"
1,"http://dbpedia.org/resource/Maritime_(band)","Maritime (band)","Emo",10607
1,"http://dbpedia.org/resource/Maritime_(band)","Maritime (band)","Emo",2528
1,"http://dbpedia.org/resource/Maritime_(band)","Maritime (band)","Indie rock",10607
1,"http://dbpedia.org/resource/Maritime_(band)","Maritime (band)","Indie rock",2528
1,"http://dbpedia.org/resource/Maritime_(band)","Maritime (band)","Indietronica",10607
1,"http://dbpedia.org/resource/Maritime_(band)","Maritime (band)","Indietronica",2528
1,"http://dbpedia.org/resource/Maritime_(band)","Maritime (band)","Indie pop",10607
1,"http://dbpedia.org/resource/Maritime_(band)","Maritime (band)","Indie pop",2528
5,"http://dbpedia.org/resource/Denali_(band)","Denali (band)","Indie rock",5966
5,"http://dbpedia.org/resource/Denali_(band)","Denali (band)","Indie rock",7273
5,"http://dbpedia.org/resource/Denali_(band)","Denali (band)","Indie rock",1474
5,"http://dbpedia.org/resource/Denali_(band)","Denali (band)","Indietronica",5966
5,"http://dbpedia.org/resource/Denali_(band)","Denali (band)","Indietronica",7273
5,"http://dbpedia.org/resource/Denali_(band)","Denali (band)","Indietronica",1474
6,"http://dbpedia.org/resource/Compulsive_Gamblers","Compulsive Gamblers","Garage rock",4412
6,"http://dbpedia.org/resource/Compulsive_Gamblers","Compulsive Gamblers","Garage rock",3885
6,"http://dbpedia.org/resource/Compulsive_Gamblers","Compulsive Gamblers","Punk blues",4412
6,"http://dbpedia.org/resource/Compulsive_Gamblers","Compulsive Gamblers","Punk blues",3885
9,"http://dbpedia.org/resource/Pist.On","Pist.On","Alternative metal",5460
9,"http://dbpedia.org/resource/Pist.On","Pist.On","Heavy metal",5460
9,"http://dbpedia.org/resource/Pist.On","Pist.On","Gothic metal",5460
12,"http://dbpedia.org/resource/Strange_Parcels","Strange Parcels","Industrial hip hop",3016
12,"http://dbpedia.org/resource/Strange_Parcels","Strange Parcels","Industrial hip hop",6582
12,"http://dbpedia.org/resource/Strange_Parcels","Strange Parcels","Industrial hip hop",5987
13,"http://dbpedia.org/resource/Real_Estate_(band)","Real Estate (band)","Indie rock",7244
13,"http://dbpedia.org/resource/Real_Estate_(band)","Real Estate (band)","Indie rock",246
13,"http://dbpedia.org/resource/Real_Estate_(band)","Real Estate (band)","Indie rock",7054
13,"http://dbpedia.org/resource/Real_Estate_(band)","Real Estate (band)","Indietronica",7244
13,"http://dbpedia.org/resource/Real_Estate_(band)","Real Estate (band)","Indietronica",246
13,"http://dbpedia.org/resource/Real_Estate_(band)","Real Estate (band)","Indietronica",7054
13,"http://dbpedia.org/resource/Real_Estate_(band)","Real Estate (band)","Dream pop",7244
13,"http://dbpedia.org/resource/Real_Estate_(band)","Real Estate (band)","Dream pop",246
13,"http://dbpedia.org/resource/Real_Estate_(band)","Real Estate (band)","Dream pop",7054
13,"http://dbpedia.org/resource/Real_Estate_(band)","Real Estate (band)","Jangle pop",7244
13,"http://dbpedia.org/resource/Real_Estate_(band)","Real Estate (band)","Jangle pop",246
13,"http://dbpedia.org/resource/Real_Estate_(band)","Real Estate (band)","Jangle pop",7054
13,"http://dbpedia.org/resource/Real_Estate_(band)","Real Estate (band)","Neo-psychedelia",7244
13,"http://dbpedia.org/resource/Real_Estate_(band)","Real Estate (band)","Neo-psychedelia",246
13,"http://dbpedia.org/resource/Real_Estate_(band)","Real Estate (band)","Neo-psychedelia",7054
16,"http://dbpedia.org/resource/Pentatonix","Pentatonix","Soul",6204
16,"http://dbpedia.org/resource/Pentatonix","Pentatonix","Soul",6116
16,"http://dbpedia.org/resource/Pentatonix","Pentatonix","Pop music",6204
16,"http://dbpedia.org/resource/Pentatonix","Pentatonix","Pop music",6116
16,"http://dbpedia.org/resource/Pentatonix","Pentatonix","Contemporary R&B",6204
16,"http://dbpedia.org/resource/Pentatonix","Pentatonix","Contemporary R&B",6116
19,"http://dbpedia.org/resource/Cold_River_Lady","Cold River Lady","Rock music",5407
19,"http://dbpedia.org/resource/Cold_River_Lady","Cold River Lady","Rock music",8527
21,"http://dbpedia.org/resource/The_Herd_(Australian_band)","The Herd (Australian band)","Australian hip hop",11159
21,"http://dbpedia.org/resource/The_Herd_(Australian_band)","The Herd (Australian band)","Australian hip hop",6065
26,"http://dbpedia.org/resource/Latyrx","Latyrx","Alternative hip hop",6712
27,"http://dbpedia.org/resource/It's_a_Beautiful_Day","It's a Beautiful Day","Folk rock",1423
27,"http://dbpedia.org/resource/It's_a_Beautiful_Day","It's a Beautiful Day","Folk rock",10857
27,"http://dbpedia.org/resource/It's_a_Beautiful_Day","It's a Beautiful Day","Folk rock",2600
27,"http://dbpedia.org/resource/It's_a_Beautiful_Day","It's a Beautiful Day","Folk rock",11168
27,"http://dbpedia.org/resource/It's_a_Beautiful_Day","It's a Beautiful Day","Psychedelic rock",1423
27,"http://dbpedia.org/resource/It's_a_Beautiful_Day","It's a Beautiful Day","Psychedelic rock",10857
27,"http://dbpedia.org/resource/It's_a_Beautiful_Day","It's a Beautiful Day","Psychedelic rock",2600
27,"http://dbpedia.org/resource/It's_a_Beautiful_Day","It's a Beautiful Day","Psychedelic rock",11168
28,"http://dbpedia.org/resource/Red_Rockers","Red Rockers","Punk rock",5530
28,"http://dbpedia.org/resource/Red_Rockers","Red Rockers","Punk rock",5061
28,"http://dbpedia.org/resource/Red_Rockers","Red Rockers","New wave",5530
28,"http://dbpedia.org/resource/Red_Rockers","Red Rockers","New wave",5061
28,"http://dbpedia.org/resource/Red_Rockers","Red Rockers","Alternative rock",5530
28,"http://dbpedia.org/resource/Red_Rockers","Red Rockers","Alternative rock",5061
28,"http://dbpedia.org/resource/Red_Rockers","Red Rockers","Post-punk",5530
28,"http://dbpedia.org/resource/Red_Rockers","Red Rockers","Post-punk",5061
29,"http://dbpedia.org/resource/Bonzo_Dog_Doo-Dah_Band","Bonzo Dog Doo-Dah Band","Psychedelic pop",6461
29,"http://dbpedia.org/resource/Bonzo_Dog_Doo-Dah_Band","Bonzo Dog Doo-Dah Band","Psychedelic pop",2749
29,"http://dbpedia.org/resource/Bonzo_Dog_Doo-Dah_Band","Bonzo Dog Doo-Dah Band","Psychedelic pop",11260
29,"http://dbpedia.org/resource/Bonzo_Dog_Doo-Dah_Band","Bonzo Dog Doo-Dah Band","Psychedelic pop",9289
29,"http://dbpedia.org/resource/Bonzo_Dog_Doo-Dah_Band","Bonzo Dog Doo-Dah Band","Psychedelic pop",1140
29,"http://dbpedia.org/resource/Bonzo_Dog_Doo-Dah_Band","Bonzo Dog Doo-Dah Band","Psychedelic pop",7944
29,"http://dbpedia.org/resource/Bonzo_Dog_Doo-Dah_Band","Bonzo Dog Doo-Dah Band","Psychedelic pop",9319
29,"http://dbpedia.org/resource/Bonzo_Dog_Doo-Dah_Band","Bonzo Dog Doo-Dah Band","Psychedelic pop",6345
29,"http://dbpedia.org/resource/Bonzo_Dog_Doo-Dah_Band","Bonzo Dog Doo-Dah Band","Comedy rock",6461
29,"http://dbpedia.org/resource/Bonzo_Dog_Doo-Dah_Band","Bonzo Dog Doo-Dah Band","Comedy rock",2749
29,"http://dbpedia.org/resource/Bonzo_Dog_Doo-Dah_Band","Bonzo Dog Doo-Dah Band","Comedy rock",11260
29,"http://dbpedia.org/resource/Bonzo_Dog_Doo-Dah_Band","Bonzo Dog Doo-Dah Band","Comedy rock",9289
29,"http://dbpedia.org/resource/Bonzo_Dog_Doo-Dah_Band","Bonzo Dog Doo-Dah Band","Comedy rock",1140
29,"http://dbpedia.org/resource/Bonzo_Dog_Doo-Dah_Band","Bonzo Dog Doo-Dah Band","Comedy rock",7944
29,"http://dbpedia.org/resource/Bonzo_Dog_Doo-Dah_Band","Bonzo Dog Doo-Dah Band","Comedy rock",9319
29,"http://dbpedia.org/resource/Bonzo_Dog_Doo-Dah_Band","Bonzo Dog Doo-Dah Band","Comedy rock",6345
30,"http://dbpedia.org/resource/The_Lowest_of_the_Low","The Lowest of the Low","Alternative rock",10168
30,"http://dbpedia.org/resource/The_Lowest_of_the_Low","The Lowest of the Low","Alternative rock",9366
31,"http://dbpedia.org/resource/What_Is_This%3F","What Is This?","Rock music",159
31,"http://dbpedia.org/resource/What_Is_This%3F","What Is This?","Rock music",4391
31,"http://dbpedia.org/resource/What_Is_This%3F","What Is This?","Rock music",613
31,"http://dbpedia.org/resource/What_Is_This%3F","What Is This?","Rock music",4137
31,"http://dbpedia.org/resource/What_Is_This%3F","What Is This?","Rock music",3411
33,"http://dbpedia.org/resource/The_Reindeer_Section","The Reindeer Section","Indie rock",9281
33,"http://dbpedia.org/resource/The_Reindeer_Section","The Reindeer Section","Indie rock",6759
33,"http://dbpedia.org/resource/The_Reindeer_Section","The Reindeer Section","Indie rock",4232
33,"http://dbpedia.org/resource/The_Reindeer_Section","The Reindeer Section","Indie rock",5643
33,"http://dbpedia.org/resource/The_Reindeer_Section","The Reindeer Section","Indie rock",5294
33,"http://dbpedia.org/resource/The_Reindeer_Section","The Reindeer Section","Indie rock",132
33,"http://dbpedia.org/resource/The_Reindeer_Section","The Reindeer Section","Indie rock",8992
33,"http://dbpedia.org/resource/The_Reindeer_Section","The Reindeer Section","Indie rock",2039
33,"http://dbpedia.org/resource/The_Reindeer_Section","The Reindeer Section","Indie rock",3616
33,"http://dbpedia.org/resource/The_Reindeer_Section","The Reindeer Section","Indie rock",7511
33,"http://dbpedia.org/resource/The_Reindeer_Section","The Reindeer Section","Indie rock",1103
33,"http://dbpedia.org/resource/The_Reindeer_Section","The Reindeer Section","Indie rock",3585
33,"http://dbpedia.org/resource/The_Reindeer_Section","The Reindeer Section","Indie rock",3337
33,"http://dbpedia.org/resource/The_Reindeer_Section","The Reindeer Section","Indie rock",8132
33,"http://dbpedia.org/resource/The_Reindeer_Section","The Reindeer Section","Indie rock",6947
33,"http://dbpedia.org/resource/The_Reindeer_Section","The Reindeer Section","Indietronica",9281
33,"http://dbpedia.org/resource/The_Reindeer_Section","The Reindeer Section","Indietronica",6759
33,"http://dbpedia.org/resource/The_Reindeer_Section","The Reindeer Section","Indietronica",4232
33,"http://dbpedia.org/resource/The_Reindeer_Section","The Reindeer Section","Indietronica",5643
33,"http://dbpedia.org/resource/The_Reindeer_Section","The Reindeer Section","Indietronica",5294
33,"http://dbpedia.org/resource/The_Reindeer_Section","The Reindeer Section","Indietronica",132
33,"http://dbpedia.org/resource/The_Reindeer_Section","The Reindeer Section","Indietronica",8992
33,"http://dbpedia.org/resource/The_Reindeer_Section","The Reindeer Section","Indietronica",2039
33,"http://dbpedia.org/resource/The_Reindeer_Section","The Reindeer Section","Indietronica",3616
33,"http://dbpedia.org/resource/The_Reindeer_Section","The Reindeer Section","Indietronica",7511
33,"http://dbpedia.org/resource/The_Reindeer_Section","The Reindeer Section","Indietronica",1103
33,"http://dbpedia.org/resource/The_Reindeer_Section","The Reindeer Section","Indietronica",3585
33,"http://dbpedia.org/resource/The_Reindeer_Section","The Reindeer Section","Indietronica",3337
33,"http://dbpedia.org/resource/The_Reindeer_Section","The Reindeer Section","Indietronica",8132
33,"http://dbpedia.org/resource/The_Reindeer_Section","The Reindeer Section","Indietronica",6947
44,"http://dbpedia.org/resource/Babymetal","Babymetal","J-pop",11474
44,"http://dbpedia.org/resource/Babymetal","Babymetal","J-pop",7770
44,"http://dbpedia.org/resource/Babymetal","Babymetal","J-pop",10426
44,"http://dbpedia.org/resource/Babymetal","Babymetal","Heavy metal",11474
44,"http://dbpedia.org/resource/Babymetal","Babymetal","Heavy metal",7770
44,"http://dbpedia.org/resource/Babymetal","Babymetal","Heavy metal",10426
44,"http://dbpedia.org/resource/Babymetal","Babymetal","Kawaii Metal",11474
44,"http://dbpedia.org/resource/Babymetal","Babymetal","Kawaii Metal",7770
44,"http://dbpedia.org/resource/Babymetal","Babymetal","Kawaii Metal",10426
46,"http://dbpedia.org/resource/The_Besnard_Lakes","The Besnard Lakes","Indie rock",4372
46,"http://dbpedia.org/resource/The_Besnard_Lakes","The Besnard Lakes","Indietronica",4372
46,"http://dbpedia.org/resource/The_Besnard_Lakes","The Besnard Lakes","Post-rock",4372
47,"http://dbpedia.org/resource/Aranis","Aranis","Minimal music",5680
48,"http://dbpedia.org/resource/Chris_Robinson_Brotherhood","Chris Robinson Brotherhood","Psychedelic rock",3721
48,"http://dbpedia.org/resource/Chris_Robinson_Brotherhood","Chris Robinson Brotherhood","Psychedelic rock",10985
48,"http://dbpedia.org/resource/Chris_Robinson_Brotherhood","Chris Robinson Brotherhood","Psychedelic rock",1837
48,"http://dbpedia.org/resource/Chris_Robinson_Brotherhood","Chris Robinson Brotherhood","Psychedelic rock",7919
48,"http://dbpedia.org/resource/Chris_Robinson_Brotherhood","Chris Robinson Brotherhood","Jam band",3721
48,"http://dbpedia.org/resource/Chris_Robinson_Brotherhood","Chris Robinson Brotherhood","Jam band",10985
48,"http://dbpedia.org/resource/Chris_Robinson_Brotherhood","Chris Robinson Brotherhood","Jam band",1837
48,"http://dbpedia.org/resource/Chris_Robinson_Brotherhood","Chris Robinson Brotherhood","Jam band",7919
48,"http://dbpedia.org/resource/Chris_Robinson_Brotherhood","Chris Robinson Brotherhood","Blues rock",3721
48,"http://dbpedia.org/resource/Chris_Robinson_Brotherhood","Chris Robinson Brotherhood","Blues rock",10985
48,"http://dbpedia.org/resource/Chris_Robinson_Brotherhood","Chris Robinson Brotherhood","Blues rock",1837
48,"http://dbpedia.org/resource/Chris_Robinson_Brotherhood","Chris Robinson Brotherhood","Blues rock",7919
51,"http://dbpedia.org/resource/Nana_Grizol","Nana Grizol","Indie rock",6722
51,"http://dbpedia.org/resource/Nana_Grizol","Nana Grizol","Indietronica",6722
51,"http://dbpedia.org/resource/Nana_Grizol","Nana Grizol","Indie folk",6722
51,"http://dbpedia.org/resource/Nana_Grizol","Nana Grizol","Lo-fi",6722
55,"http://dbpedia.org/resource/Cosmos_(band)","Cosmos (band)","Pop music",4566
59,"http://dbpedia.org/resource/Alaska!","Alaska!","Indie rock",9483
59,"http://dbpedia.org/resource/Alaska!","Alaska!","Indie rock",4311
59,"http://dbpedia.org/resource/Alaska!","Alaska!","Indietronica",9483
59,"http://dbpedia.org/resource/Alaska!","Alaska!","Indietronica",4311
61,"http://dbpedia.org/resource/The_Dead_Rabbitts","The Dead Rabbitts","Metalcore",293
61,"http://dbpedia.org/resource/The_Dead_Rabbitts","The Dead Rabbitts","Metalcore",2110
61,"http://dbpedia.org/resource/The_Dead_Rabbitts","The Dead Rabbitts","Avant-garde metal",293
61,"http://dbpedia.org/resource/The_Dead_Rabbitts","The Dead Rabbitts","Avant-garde metal",2110
61,"http://dbpedia.org/resource/The_Dead_Rabbitts","The Dead Rabbitts","Post-hardcore",293
61,"http://dbpedia.org/resource/The_Dead_Rabbitts","The Dead Rabbitts","Post-hardcore",2110
64,"http://dbpedia.org/resource/Eastern_Conference_Champions","Eastern Conference Champions","Indie rock",5718
64,"http://dbpedia.org/resource/Eastern_Conference_Champions","Eastern Conference Champions","Indietronica",5718
65,"http://dbpedia.org/resource/Celesty","Celesty","Symphonic gothic metal",631
65,"http://dbpedia.org/resource/Celesty","Celesty","Power metal",631
65,"http://dbpedia.org/resource/Celesty","Celesty","Symphonic metal",631
65,"http://dbpedia.org/resource/Celesty","Celesty","Symphonic power metal",631
67,"http://dbpedia.org/resource/Grazhdanskaya_Oborona","Grazhdanskaya Oborona","Reggae",234
67,"http://dbpedia.org/resource/Grazhdanskaya_Oborona","Grazhdanskaya Oborona","Reggae",8168
67,"http://dbpedia.org/resource/Grazhdanskaya_Oborona","Grazhdanskaya Oborona","Reggae",11433
67,"http://dbpedia.org/resource/Grazhdanskaya_Oborona","Grazhdanskaya Oborona","Reggae",11441
67,"http://dbpedia.org/resource/Grazhdanskaya_Oborona","Grazhdanskaya Oborona","Reggae",7883
67,"http://dbpedia.org/resource/Grazhdanskaya_Oborona","Grazhdanskaya Oborona","Art punk",234
67,"http://dbpedia.org/resource/Grazhdanskaya_Oborona","Grazhdanskaya Oborona","Art punk",8168
67,"http://dbpedia.org/resource/Grazhdanskaya_Oborona","Grazhdanskaya Oborona","Art punk",11433
67,"http://dbpedia.org/resource/Grazhdanskaya_Oborona","Grazhdanskaya Oborona","Art punk",11441
67,"http://dbpedia.org/resource/Grazhdanskaya_Oborona","Grazhdanskaya Oborona","Art punk",7883
67,"http://dbpedia.org/resource/Grazhdanskaya_Oborona","Grazhdanskaya Oborona","Noise rock",234
67,"http://dbpedia.org/resource/Grazhdanskaya_Oborona","Grazhdanskaya Oborona","Noise rock",8168
67,"http://dbpedia.org/resource/Grazhdanskaya_Oborona","Grazhdanskaya Oborona","Noise rock",11433
67,"http://dbpedia.org/resource/Grazhdanskaya_Oborona","Grazhdanskaya Oborona","Noise rock",11441
67,"http://dbpedia.org/resource/Grazhdanskaya_Oborona","Grazhdanskaya Oborona","Noise rock",7883
67,"http://dbpedia.org/resource/Grazhdanskaya_Oborona","Grazhdanskaya Oborona","Psychedelic rock",234
67,"http://dbpedia.org/resource/Grazhdanskaya_Oborona","Grazhdanskaya Oborona","Psychedelic rock",8168
67,"http://dbpedia.org/resource/Grazhdanskaya_Oborona","Grazhdanskaya Oborona","Psychedelic rock",11433
67,"http://dbpedia.org/resource/Grazhdanskaya_Oborona","Grazhdanskaya Oborona","Psychedelic rock",11441
67,"http://dbpedia.org/resource/Grazhdanskaya_Oborona","Grazhdanskaya Oborona","Psychedelic rock",7883
67,"http://dbpedia.org/resource/Grazhdanskaya_Oborona","Grazhdanskaya Oborona","Punk rock",234
67,"http://dbpedia.org/resource/Grazhdanskaya_Oborona","Grazhdanskaya Oborona","Punk rock",8168
67,"http://dbpedia.org/resource/Grazhdanskaya_Oborona","Grazhdanskaya Oborona","Punk rock",11433
67,"http://dbpedia.org/resource/Grazhdanskaya_Oborona","Grazhdanskaya Oborona","Punk rock",11441
67,"http://dbpedia.org/resource/Grazhdanskaya_Oborona","Grazhdanskaya Oborona","Punk rock",7883
67,"http://dbpedia.org/resource/Grazhdanskaya_Oborona","Grazhdanskaya Oborona","Hardcore punk",234
67,"http://dbpedia.org/resource/Grazhdanskaya_Oborona","Grazhdanskaya Oborona","Hardcore punk",8168
67,"http://dbpedia.org/resource/Grazhdanskaya_Oborona","Grazhdanskaya Oborona","Hardcore punk",11433
67,"http://dbpedia.org/resource/Grazhdanskaya_Oborona","Grazhdanskaya Oborona","Hardcore punk",11441
67,"http://dbpedia.org/resource/Grazhdanskaya_Oborona","Grazhdanskaya Oborona","Hardcore punk",7883
67,"http://dbpedia.org/resource/Grazhdanskaya_Oborona","Grazhdanskaya Oborona","Garage rock",234
67,"http://dbpedia.org/resource/Grazhdanskaya_Oborona","Grazhdanskaya Oborona","Garage rock",8168
67,"http://dbpedia.org/resource/Grazhdanskaya_Oborona","Grazhdanskaya Oborona","Garage rock",11433
67,"http://dbpedia.org/resource/Grazhdanskaya_Oborona","Grazhdanskaya Oborona","Garage rock",11441
67,"http://dbpedia.org/resource/Grazhdanskaya_Oborona","Grazhdanskaya Oborona","Garage rock",7883
67,"http://dbpedia.org/resource/Grazhdanskaya_Oborona","Grazhdanskaya Oborona","Lo-fi",234
67,"http://dbpedia.org/resource/Grazhdanskaya_Oborona","Grazhdanskaya Oborona","Lo-fi",8168
67,"http://dbpedia.org/resource/Grazhdanskaya_Oborona","Grazhdanskaya Oborona","Lo-fi",11433
67,"http://dbpedia.org/resource/Grazhdanskaya_Oborona","Grazhdanskaya Oborona","Lo-fi",11441
67,"http://dbpedia.org/resource/Grazhdanskaya_Oborona","Grazhdanskaya Oborona","Lo-fi",7883
67,"http://dbpedia.org/resource/Grazhdanskaya_Oborona","Grazhdanskaya Oborona","Post-punk",234
67,"http://dbpedia.org/resource/Grazhdanskaya_Oborona","Grazhdanskaya Oborona","Post-punk",8168
67,"http://dbpedia.org/resource/Grazhdanskaya_Oborona","Grazhdanskaya Oborona","Post-punk",11433
67,"http://dbpedia.org/resource/Grazhdanskaya_Oborona","Grazhdanskaya Oborona","Post-punk",11441
67,"http://dbpedia.org/resource/Grazhdanskaya_Oborona","Grazhdanskaya Oborona","Post-punk",7883
67,"http://dbpedia.org/resource/Grazhdanskaya_Oborona","Grazhdanskaya Oborona","Experimental rock",234
67,"http://dbpedia.org/resource/Grazhdanskaya_Oborona","Grazhdanskaya Oborona","Experimental rock",8168
67,"http://dbpedia.org/resource/Grazhdanskaya_Oborona","Grazhdanskaya Oborona","Experimental rock",11433
67,"http://dbpedia.org/resource/Grazhdanskaya_Oborona","Grazhdanskaya Oborona","Experimental rock",11441
67,"http://dbpedia.org/resource/Grazhdanskaya_Oborona","Grazhdanskaya Oborona","Experimental rock",7883
68,"http://dbpedia.org/resource/Helium_(band)","Helium (band)","Noise pop",691
68,"http://dbpedia.org/resource/Helium_(band)","Helium (band)","Noise pop",7121
68,"http://dbpedia.org/resource/Helium_(band)","Helium (band)","Noise pop",7125
68,"http://dbpedia.org/resource/Helium_(band)","Helium (band)","Post-punk",691
68,"http://dbpedia.org/resource/Helium_(band)","Helium (band)","Post-punk",7121
68,"http://dbpedia.org/resource/Helium_(band)","Helium (band)","Post-punk",7125
72,"http://dbpedia.org/resource/Sheila_(and)_B._Devotion","Sheila (and) B. Devotion","Pop music",9883
72,"http://dbpedia.org/resource/Sheila_(and)_B._Devotion","Sheila (and) B. Devotion","Euro disco",9883
72,"http://dbpedia.org/resource/Sheila_(and)_B._Devotion","Sheila (and) B. Devotion","Rhythm and blues",9883
72,"http://dbpedia.org/resource/Sheila_(and)_B._Devotion","Sheila (and) B. Devotion","Disco",9883
74,"http://dbpedia.org/resource/Gerling","Gerling","Pop music",2363
74,"http://dbpedia.org/resource/Gerling","Gerling","Pop music",857
74,"http://dbpedia.org/resource/Gerling","Gerling","Pop music",1438
74,"http://dbpedia.org/resource/Gerling","Gerling","Alternative rock",2363
74,"http://dbpedia.org/resource/Gerling","Gerling","Alternative rock",857
74,"http://dbpedia.org/resource/Gerling","Gerling","Alternative rock",1438
76,"http://dbpedia.org/resource/Frehley's_Comet","Frehley's Comet","Hard rock",10823
76,"http://dbpedia.org/resource/Frehley's_Comet","Frehley's Comet","Hard rock",620
76,"http://dbpedia.org/resource/Frehley's_Comet","Frehley's Comet","Hard rock",40
76,"http://dbpedia.org/resource/Frehley's_Comet","Frehley's Comet","Hard rock",5492
76,"http://dbpedia.org/resource/Frehley's_Comet","Frehley's Comet","Hard rock",4530
76,"http://dbpedia.org/resource/Frehley's_Comet","Frehley's Comet","Heavy metal",10823
76,"http://dbpedia.org/resource/Frehley's_Comet","Frehley's Comet","Heavy metal",620
76,"http://dbpedia.org/resource/Frehley's_Comet","Frehley's Comet","Heavy metal",40
76,"http://dbpedia.org/resource/Frehley's_Comet","Frehley's Comet","Heavy metal",5492
76,"http://dbpedia.org/resource/Frehley's_Comet","Frehley's Comet","Heavy metal",4530
77,"http://dbpedia.org/resource/Daughters_(band)","Daughters (band)","Noise rock",270
77,"http://dbpedia.org/resource/Daughters_(band)","Daughters (band)","Noise rock",5656
77,"http://dbpedia.org/resource/Daughters_(band)","Daughters (band)","Grindcore",270
77,"http://dbpedia.org/resource/Daughters_(band)","Daughters (band)","Grindcore",5656
77,"http://dbpedia.org/resource/Daughters_(band)","Daughters (band)","Mathcore",270
77,"http://dbpedia.org/resource/Daughters_(band)","Daughters (band)","Mathcore",5656
78,"http://dbpedia.org/resource/Gotham_Road","Gotham Road","Horror punk",7489
78,"http://dbpedia.org/resource/Gotham_Road","Gotham Road","Heavy metal",7489
79,"http://dbpedia.org/resource/MSTRKRFT","MSTRKRFT","Electronica",4901
79,"http://dbpedia.org/resource/MSTRKRFT","MSTRKRFT","Electronica",351
79,"http://dbpedia.org/resource/MSTRKRFT","MSTRKRFT","Dance-punk",4901
79,"http://dbpedia.org/resource/MSTRKRFT","MSTRKRFT","Dance-punk",351
79,"http://dbpedia.org/resource/MSTRKRFT","MSTRKRFT","Electro house",4901
79,"http://dbpedia.org/resource/MSTRKRFT","MSTRKRFT","Electro house",351
80,"http://dbpedia.org/resource/The_Winans","The Winans","Urban/contemporary gospel",9354
80,"http://dbpedia.org/resource/The_Winans","The Winans","Urban/contemporary gospel",7112
82,"http://dbpedia.org/resource/Evil_Masquerade","Evil Masquerade","Heavy metal",4104
83,"http://dbpedia.org/resource/Project_Rocket","Project Rocket","Emo",508
83,"http://dbpedia.org/resource/Project_Rocket","Project Rocket","Pop punk",508
85,"http://dbpedia.org/resource/Von_Südenfed","Von Südenfed","Post-punk",6907
86,"http://dbpedia.org/resource/Sambrasa_Trio","Sambrasa Trio","Samba music",138
86,"http://dbpedia.org/resource/Sambrasa_Trio","Sambrasa Trio","Samba music",4129
86,"http://dbpedia.org/resource/Sambrasa_Trio","Sambrasa Trio","Samba music",4216
86,"http://dbpedia.org/resource/Sambrasa_Trio","Sambrasa Trio","Bossa nova",138
86,"http://dbpedia.org/resource/Sambrasa_Trio","Sambrasa Trio","Bossa nova",4129
86,"http://dbpedia.org/resource/Sambrasa_Trio","Sambrasa Trio","Bossa nova",4216
4714,"http://dbpedia.org/resource/Lync","Lync","Lo-fi",4458
89,"http://dbpedia.org/resource/Sly_and_Robbie","Sly and Robbie","Reggae",10024
89,"http://dbpedia.org/resource/Sly_and_Robbie","Sly and Robbie","Reggae",9154
89,"http://dbpedia.org/resource/Sly_and_Robbie","Sly and Robbie","Dub",10024
89,"http://dbpedia.org/resource/Sly_and_Robbie","Sly and Robbie","Dub",9154
91,"http://dbpedia.org/resource/Moe_(band)","Moe (band)","Psychedelic rock",1936
91,"http://dbpedia.org/resource/Moe_(band)","Moe (band)","Psychedelic rock",9169
91,"http://dbpedia.org/resource/Moe_(band)","Moe (band)","Psychedelic rock",359
91,"http://dbpedia.org/resource/Moe_(band)","Moe (band)","Psychedelic rock",11241
91,"http://dbpedia.org/resource/Moe_(band)","Moe (band)","Jam band",1936
91,"http://dbpedia.org/resource/Moe_(band)","Moe (band)","Jam band",9169
91,"http://dbpedia.org/resource/Moe_(band)","Moe (band)","Jam band",359
91,"http://dbpedia.org/resource/Moe_(band)","Moe (band)","Jam band",11241
91,"http://dbpedia.org/resource/Moe_(band)","Moe (band)","Rock music",1936
91,"http://dbpedia.org/resource/Moe_(band)","Moe (band)","Rock music",9169
91,"http://dbpedia.org/resource/Moe_(band)","Moe (band)","Rock music",359
91,"http://dbpedia.org/resource/Moe_(band)","Moe (band)","Rock music",11241
91,"http://dbpedia.org/resource/Moe_(band)","Moe (band)","Progressive rock",1936
91,"http://dbpedia.org/resource/Moe_(band)","Moe (band)","Progressive rock",9169
91,"http://dbpedia.org/resource/Moe_(band)","Moe (band)","Progressive rock",359
91,"http://dbpedia.org/resource/Moe_(band)","Moe (band)","Progressive rock",11241
92,"http://dbpedia.org/resource/Medication_(band)","Medication (band)","Post-grunge",9440
92,"http://dbpedia.org/resource/Medication_(band)","Medication (band)","Post-grunge",6594
92,"http://dbpedia.org/resource/Medication_(band)","Medication (band)","Post-grunge",11342
92,"http://dbpedia.org/resource/Medication_(band)","Medication (band)","Alternative metal",9440
92,"http://dbpedia.org/resource/Medication_(band)","Medication (band)","Alternative metal",6594
92,"http://dbpedia.org/resource/Medication_(band)","Medication (band)","Alternative metal",11342
92,"http://dbpedia.org/resource/Medication_(band)","Medication (band)","Heavy metal",9440
92,"http://dbpedia.org/resource/Medication_(band)","Medication (band)","Heavy metal",6594
92,"http://dbpedia.org/resource/Medication_(band)","Medication (band)","Heavy metal",11342
93,"http://dbpedia.org/resource/Babyshambles","Babyshambles","Indie rock",3664
93,"http://dbpedia.org/resource/Babyshambles","Babyshambles","Indie rock",59
93,"http://dbpedia.org/resource/Babyshambles","Babyshambles","Indie rock",8329
