"band_id","member_uri","name","current_member","member_id"
4975,"  http://dbpedia.org/resource/Bobby_Birdman  ","  Bobby Birdman   ",True,1083
4975,"  http://dbpedia.org/resource/Jona_Bechtolt  ","  Jona Bechtolt   ",True,5560
4975,"  http://dbpedia.org/resource/Claire_L._Evans  ","  Claire L. Evans   ",True,1963
4978,"  http://dbpedia.org/resource/Dean_Fertita  ","  Dean Fertita   ",True,2694
4978,"  http://dbpedia.org/resource/Jack_White  ","  Jack White   ",True,4411
4978,"  http://dbpedia.org/resource/Alison_Mosshart  ","  Alison Mosshart   ",True,329
4978,"  http://dbpedia.org/resource/Jack_Lawrence_(musician)  ","  Jack Lawrence   ",True,4395
4979,"  http://dbpedia.org/resource/Tim_Neufeld  ","  Tim Neufeld   ",True,10743
4979,"  http://dbpedia.org/resource/Jon_Neufeld  ","  Jon Neufeld   ",True,5638
4980,"  http://dbpedia.org/resource/Craig_Mabbitt  ","  Craig Mabbitt   ",True,2110
4983,"  http://dbpedia.org/resource/Tim_Bluhm  ","  Tim Bluhm   ",True,10701
4983,"  http://dbpedia.org/resource/Scott_Thunes  ","  Scott Thunes   ",True,9737
4990,"  http://dbpedia.org/resource/Ethan_Kath  ","  Ethan Kath   ",True,3333
4994,"  http://dbpedia.org/resource/Adam_Blake_(musician)  ","  Adam Blake   ",True,48
4994,"  http://dbpedia.org/resource/Johnny_Blake  ","  Johnny Blake   ",True,5433
4994,"  http://dbpedia.org/resource/Stuart_Price  ","  Stuart Price   ",True,10387
4995,"  http://dbpedia.org/resource/Roope_Latvala  ","  Roope Latvala   ",True,9400
4995,"  http://dbpedia.org/resource/Roope_Latvala  ","  Roope Juhani Latvala   ",True,9400
4999,"  http://dbpedia.org/resource/John_Lawry  ","  John Lawry   ",True,5372
4999,"  http://dbpedia.org/resource/Bob_Hartman  ","  Bob Hartman   ",True,1131
4999,"  http://dbpedia.org/resource/John_Schlitt  ","  John Schlitt   ",True,5504
5000,"  http://dbpedia.org/resource/Claudio_Sanchez  ","  Claudio Sanchez   ",True,1977
5007,"  http://dbpedia.org/resource/Tom_Scholz  ","  Tom Scholz   ",True,10926
5007,"  http://dbpedia.org/resource/Gary_Pihl  ","  Gary Pihl   ",True,3625
5007,"  http://dbpedia.org/resource/Tracy_Ferrie  ","  Tracy Ferrie   ",True,11051
5007,"  http://dbpedia.org/resource/Tommy_DeCarlo  ","  Tommy DeCarlo   ",True,10891
5007,"  http://dbpedia.org/resource/Jeff_Neal  ","  Jeff Neal   ",True,4777
5008,"  http://dbpedia.org/resource/Silje_Wergeland  ","  Silje Wergeland   ",True,9934
5008,"  http://dbpedia.org/resource/René_Rutten  ","  René Rutten   ",True,8956
5008,"  http://dbpedia.org/resource/Frank_Boeijen_(keyboardist)  ","  Frank Boeijen   ",True,3456
5008,"  http://dbpedia.org/resource/Hans_Rutten  ","  Hans Rutten   ",True,4026
5011,"  http://dbpedia.org/resource/Jerry_Horton  ","  Jerry Horton   ",True,4881
5011,"  http://dbpedia.org/resource/Jacoby_Shaddix  ","  Jacoby Shaddix   ",True,4418
5011,"  http://dbpedia.org/resource/Tony_Palermo  ","  Tony Palermo   ",True,11003
5012,"  http://dbpedia.org/resource/Mark_Gable  ","  Mark Gable   ",True,6910
5015,"  http://dbpedia.org/resource/Forrest_Kline  ","  Forrest Kline   ",True,3433
5016,"  http://dbpedia.org/resource/Jimmy_Gestapo  ","  Jimmy Gestapo   ",True,5028
5021,"  http://dbpedia.org/resource/Samuli_Ponsimaa  ","  Samuli Ponsimaa   ",True,9627
5021,"  http://dbpedia.org/resource/Sami_Uusitalo  ","  Sami Uusitalo   ",True,9600
5021,"  http://dbpedia.org/resource/Henri_Sorvali  ","  Henri Sorvali   ",True,4106
5021,"  http://dbpedia.org/resource/Mathias_Lillmåns  ","  Mathias Lillmåns   ",True,7157
5021,"  http://dbpedia.org/resource/Heikki_Saari  ","  Heikki Saari   ",True,4081
5024,"  http://dbpedia.org/resource/Serri_(singer)  ","  Serri   ",True,9806
5024,"  http://dbpedia.org/resource/Ah_Young  ","  Ah Young   ",True,130
5039,"  http://dbpedia.org/resource/Teddy_Möller  ","  Teddy Möller   ",True,10529
5040,"  http://dbpedia.org/resource/Nick_Carter_(musician)  ","  Nick Carter   ",True,7987
5040,"  http://dbpedia.org/resource/A._J._McLean  ","  A. J. McLean   ",True,142
5040,"  http://dbpedia.org/resource/Howie_D.  ","  Howie Dorough   ",True,4187
5040,"  http://dbpedia.org/resource/Howie_D.  ","  Howie D.   ",True,4187
5040,"  http://dbpedia.org/resource/Brian_Littrell  ","  Brian Littrell   ",True,1314
5040,"  http://dbpedia.org/resource/Kevin_Richardson_(musician)  ","  Kevin Richardson   ",True,6118
5042,"  http://dbpedia.org/resource/Jasen_Rauch  ","  Jasen Rauch   ",True,4602
5042,"  http://dbpedia.org/resource/Keith_Wallen  ","  Keith Wallen   ",True,6001
5042,"  http://dbpedia.org/resource/Shaun_Foist  ","  Shaun Foist   ",True,9855
5042,"  http://dbpedia.org/resource/Benjamin_Burnley  ","  Benjamin Jackson Burnley IV   ",True,837
5042,"  http://dbpedia.org/resource/Benjamin_Burnley  ","  Benjamin Burnley   ",True,837
5044,"  http://dbpedia.org/resource/Kevin_Hearn  ","  Kevin Hearn   ",True,6102
5047,"  http://dbpedia.org/resource/Matt_Mondanile  ","  Matt Mondanile   ",True,7244
5050,"  http://dbpedia.org/resource/Dominic_Cifarelli  ","  Dominic Cifarelli   ",True,2910
5053,"  http://dbpedia.org/resource/Scott_Murphy_(musician)  ","  Scott Murphy   ",True,9717
5054,"  http://dbpedia.org/resource/Shane_Smith_(drummer)  ","  Shane Smith   ",True,9832
5055,"  http://dbpedia.org/resource/Magnus_Karlsson_(guitarist)  ","  Magnus Karlsson   ",True,6733
5055,"  http://dbpedia.org/resource/Tony_Harnell  ","  Tony Harnell   ",True,10973
5055,"  http://dbpedia.org/resource/John_Macaluso  ","  John Macaluso   ",True,5390
5062,"  http://dbpedia.org/resource/Daniel_Patrick_Quinn  ","  Daniel Patrick Quinn   ",True,2260
5069,"  http://dbpedia.org/resource/Doug_Wimbish  ","  Doug Wimbish   ",True,3016
5069,"  http://dbpedia.org/resource/Will_Calhoun  ","  Will Calhoun   ",True,11350
5074,"  http://dbpedia.org/resource/Alex_Wright_(musician)  ","  Alex Wright   ",True,304
5075,"  http://dbpedia.org/resource/Ivar_Bjørnson  ","  Ivar Bjørnson   ",True,4365
5075,"  http://dbpedia.org/resource/Grutle_Kjellson  ","  Grutle Kjellson   ",True,3951
5075,"  http://dbpedia.org/resource/Arve_Isdal  ","  Arve Isdal   ",True,681
5076,"  http://dbpedia.org/resource/Jonathan_Jones_(musician)  ","  Jonathan Jones   ",True,5581
5078,"  http://dbpedia.org/resource/Ryann_Donnelly  ","  Ryann Donnelly   ",True,9521
5079,"  http://dbpedia.org/resource/Charlotte_Ritchie  ","  Charlotte Ritchie   ",True,1669
5082,"  http://dbpedia.org/resource/Morgan_Ågren  ","  Morgan Ågren   ",True,7801
5082,"  http://dbpedia.org/resource/Göran_Edman  ","  Göran Edman   ",True,3820
5082,"  http://dbpedia.org/resource/Jonas_Reingold  ","  Jonas Reingold   ",True,5572
5083,"  http://dbpedia.org/resource/Timo_Tolkki  ","  Timo Tolkki   ",True,10751
5088,"  http://dbpedia.org/resource/Joe_Perry_(musician)  ","  Joe Perry   ",True,5189
5088,"  http://dbpedia.org/resource/Alice_Cooper  ","  Alice Cooper   ",True,316
5088,"  http://dbpedia.org/resource/Johnny_Depp  ","  Johnny Depp   ",True,5446
5092,"  http://dbpedia.org/resource/Ishmael_Butler  ","  Ishmael Butler   ",True,4351
5097,"  http://dbpedia.org/resource/John_Payne_(singer)  ","  John Payne   ",True,5485
5097,"  http://dbpedia.org/resource/Ryo_Okumoto  ","  Ryo Okumoto   ",True,9540
5097,"  http://dbpedia.org/resource/Jay_Schellen  ","  Jay Schellen   ",True,4701
5097,"  http://dbpedia.org/resource/Jeffrey_Kollman  ","  Jeffrey Kollman   ",True,4788
5097,"  http://dbpedia.org/resource/Jeffrey_Kollman  ","  Jeff Kollman   ",True,4788
5101,"  http://dbpedia.org/resource/Tyler_Hentschel  ","  Tyler Hentschel   ",True,11129
5102,"  http://dbpedia.org/resource/Marcella_Puppini  ","  Marcella Puppini   ",True,6799
5103,"  http://dbpedia.org/resource/Dan_Spitz  ","  Dan Spitz   ",True,2329
5106,"  http://dbpedia.org/resource/Tom_Ellard  ","  Tom Ellard   ",True,10850
5113,"  http://dbpedia.org/resource/JC_Carroll  ","  JC Carroll   ",True,4714
5116,"  http://dbpedia.org/resource/Brian_Gibson_(musician)  ","  Brian Gibson   ",True,1298
5116,"  http://dbpedia.org/resource/Ryan_Lesser  ","  Ryan Lesser   ",True,9514
5120,"  http://dbpedia.org/resource/Vittorio_De_Scalzi  ","  Vittorio De Scalzi   ",True,11258
5126,"  http://dbpedia.org/resource/Martyn_Ware  ","  Martyn Ware   ",True,7104
5126,"  http://dbpedia.org/resource/Glenn_Gregory  ","  Glenn Gregory   ",True,3791
5137,"  http://dbpedia.org/resource/Lauren_Savoy  ","  Lauren Savoy   ",True,6376
5137,"  http://dbpedia.org/resource/Frode_Unneland  ","  Frode Unneland   ",True,3551
5137,"  http://dbpedia.org/resource/Paul_Waaktaar-Savoy  ","  Paul Waaktaar-Savoy   ",True,8465
5144,"  http://dbpedia.org/resource/Dan_Weller  ","  Dan Weller   ",True,2338
5144,"  http://dbpedia.org/resource/Mikee_Goodman  ","  Mikee Goodman   ",True,7604
5151,"  http://dbpedia.org/resource/Dave_Georgeff  ","  Dave Georgeff   ",True,2428
5151,"  http://dbpedia.org/resource/Joe_Sib  ","  Joe Sib   ",True,5201
5151,"  http://dbpedia.org/resource/Loomis_Fall  ","  Loomis Fall   ",True,6608
5152,"  http://dbpedia.org/resource/Richard_Baluyut  ","  Richard Baluyut   ",True,8984
5153,"  http://dbpedia.org/resource/Jay_Ryan_(artist)  ","  Jay Ryan   ",True,4700
5155,"  http://dbpedia.org/resource/Brooks_Wackerman  ","  Brooks Wackerman   ",True,1363
5155,"  http://dbpedia.org/resource/John_Konesky  ","  John Konesky   ",True,5370
5160,"  http://dbpedia.org/resource/Björn_Strid  ","  Björn Strid   ",True,1044
5160,"  http://dbpedia.org/resource/Sharlee_D'Angelo  ","  Sharlee D'Angelo   ",True,9848
5162,"  http://dbpedia.org/resource/Stu_G  ","  Stu G   ",True,10393
5162,"  http://dbpedia.org/resource/Jason_Ingram  ","  Jason Ingram   ",True,4634
5166,"  http://dbpedia.org/resource/Kool_Keith  ","  Kool Keith   ",True,6239
5168,"  http://dbpedia.org/resource/Maurice_de_Jong  ","  Maurice de Jong   ",True,7277
5170,"  http://dbpedia.org/resource/Lunice  ","  Lunice   ",True,6692
5170,"  http://dbpedia.org/resource/Hudson_Mohawke  ","  Hudson Mohawke   ",True,4198
5176,"  http://dbpedia.org/resource/Chen_(singer)  ","  Chen   ",True,1676
5176,"  http://dbpedia.org/resource/Kim_Tae-yeon  ","  Kim Tae-yeon   ",True,6176
5176,"  http://dbpedia.org/resource/Kim_Tae-yeon  ","  Taeyeon   ",True,6176
5176,"  http://dbpedia.org/resource/Yesung  ","  Yesung   ",True,11443
5176,"  http://dbpedia.org/resource/Kim_Jong-hyun_(singer)  ","  Kim Jonghyun   ",True,6165
5176,"  http://dbpedia.org/resource/Kim_Jong-hyun_(singer)  ","  Jonghyun   ",True,6165
5176,"  http://dbpedia.org/resource/Zhou_Mi_(singer)  ","  zhou1 mi4   ",True,11528
5176,"  http://dbpedia.org/resource/Zhou_Mi_(singer)  ","  Zhōu Mì   ",True,11528
5176,"  http://dbpedia.org/resource/Zhou_Mi_(singer)  ","  Zhou Mi   ",True,11528
5176,"  http://dbpedia.org/resource/Changmin  ","  Changmin   ",True,1621
5176,"  http://dbpedia.org/resource/Zhang_Liyin  ","  Zhāng Lìyǐn   ",True,11527
5176,"  http://dbpedia.org/resource/Zhang_Liyin  ","  Zoeng1 Lik6 Wan5   ",True,11527
5176,"  http://dbpedia.org/resource/Zhang_Liyin  ","  Zhang Li Yin   ",True,11527
5176,"  http://dbpedia.org/resource/Zhang_Liyin  ","  Zhang Liyin   ",True,11527
5186,"  http://dbpedia.org/resource/Breanne_Düren  ","  Breanne Düren   ",True,1241
5192,"  http://dbpedia.org/resource/Kristin_Andreassen  ","  Kristin Andreassen   ",True,6265
5192,"  http://dbpedia.org/resource/KC_Groves  ","  KC Groves   ",True,5960
5196,"  http://dbpedia.org/resource/Siarhei_Mikhalok  ","  Siarhei Mikhalok   ",True,9916
5198,"  http://dbpedia.org/resource/Jason_Martin_(musician)  ","  Jason Martin   ",True,4642
5202,"  http://dbpedia.org/resource/Andrew_Champion  ","  Andrew Champion   ",True,441
5205,"  http://dbpedia.org/resource/Leslie_Hall  ","  Leslie Hall   ",True,6488
5212,"  http://dbpedia.org/resource/Dave_Lombardo  ","  Dave Lombardo   ",True,2459
5212,"  http://dbpedia.org/resource/Mike_Muir  ","  Mike Muir   ",True,7653
5212,"  http://dbpedia.org/resource/Dean_Pleasants  ","  Dean Pleasants   ",True,2700
5214,"  http://dbpedia.org/resource/Mark_Collins_(musician)  ","  Mark Collins   ",True,6896
5215,"  http://dbpedia.org/resource/Aidan_Moffat  ","  Aidan Moffat   ",True,132
5215,"  http://dbpedia.org/resource/Malcolm_Middleton  ","  Malcolm Middleton   ",True,6759
5218,"  http://dbpedia.org/resource/Aly_Michalka  ","  Aly Michalka   ",True,365
5218,"  http://dbpedia.org/resource/Aly_Michalka  ","  Alyson Michalka   ",True,365
5218,"  http://dbpedia.org/resource/AJ_Michalka  ","  AJ Michalka   ",True,143
5220,"  http://dbpedia.org/resource/Dominique_Leurquin  ","  Dominique Leurquin   ",True,2917
5220,"  http://dbpedia.org/resource/Robert_Hunecke-Rizzo  ","  Robert Hunecke-Rizzo   ",True,9191
5220,"  http://dbpedia.org/resource/Luca_Turilli  ","  Luca Turilli   ",True,6658
5220,"  http://dbpedia.org/resource/Sascha_Paeth  ","  Sascha Paeth   ",True,9664
5224,"  http://dbpedia.org/resource/Chris_Ballew  ","  Chris Ballew   ",True,1723
5224,"  http://dbpedia.org/resource/Jason_Finn_(musician)  ","  Jason Finn   ",True,4624
5226,"  http://dbpedia.org/resource/Walter_Schreifels  ","  Walter Schreifels   ",True,11286
5226,"  http://dbpedia.org/resource/Sammy_Siegler  ","  Sammy Siegler   ",True,9612
5228,"  http://dbpedia.org/resource/Alexander_Bard  ","  Alexander Bard   ",True,236
5228,"  http://dbpedia.org/resource/Jean-Pierre_Barda  ","  Jean-Pierre Barda   ",True,4733
5228,"  http://dbpedia.org/resource/Dominika_Peczynski  ","  Dominika Peczynski   ",True,2913
5229,"  http://dbpedia.org/resource/Robin_Wilson_(musician)  ","  Robin Wilson   ",True,9243
5229,"  http://dbpedia.org/resource/Bill_Leen  ","  Bill Leen   ",True,968
5229,"  http://dbpedia.org/resource/Jesse_Valenzuela  ","  Jesse Valenzuela   ",True,4920
5230,"  http://dbpedia.org/resource/Kevin_Mitchell_(musician)  ","  Bob Evans   ",True,6112
5230,"  http://dbpedia.org/resource/Kevin_Mitchell_(musician)  ","  Kevin Mitchell   ",True,6112
5233,"  http://dbpedia.org/resource/Dave_Hlubek  ","  Dave Hlubek   ",True,2444
5235,"  http://dbpedia.org/resource/Terje_Bakken  ","  Valfar   ",True,10552
5235,"  http://dbpedia.org/resource/Terje_Bakken  ","  Terje Bakken   ",True,10552
5237,"  http://dbpedia.org/resource/Jim_Sclavunos  ","  Jim Sclavunos   ",True,5065
5237,"  http://dbpedia.org/resource/Martyn_P._Casey  ","  Martyn P. Casey   ",True,7103
5237,"  http://dbpedia.org/resource/George_Vjestica  ","  George Vjestica   ",True,3725
5237,"  http://dbpedia.org/resource/Nick_Cave  ","  Nick Cave   ",True,7989
5237,"  http://dbpedia.org/resource/Warren_Ellis_(musician)  ","  Warren Ellis   ",True,11298
5237,"  http://dbpedia.org/resource/Conway_Savage  ","  Conway Savage   ",True,2066
5237,"  http://dbpedia.org/resource/Thomas_Wydler  ","  Thomas Wydler   ",True,10672
5239,"  http://dbpedia.org/resource/Jared_Shavelson  ","  Jared Shavelson   ",True,4590
5240,"  http://dbpedia.org/resource/Neal_Morgan  ","  Neal Morgan   ",True,7921
5240,"  http://dbpedia.org/resource/Christian_Wargo  ","  Christian Wargo   ",True,1881
5240,"  http://dbpedia.org/resource/Morgan_Henderson  ","  Morgan Henderson   ",True,7803
5240,"  http://dbpedia.org/resource/Robin_Pecknold  ","  Robin Pecknold   ",True,9237
5241,"  http://dbpedia.org/resource/Joe_Principe  ","  Joe Principe   ",True,5193
5241,"  http://dbpedia.org/resource/Zach_Blair  ","  Zach Blair   ",True,11501
5241,"  http://dbpedia.org/resource/Brandon_Barnes  ","  Brandon Barnes   ",True,1226
5241,"  http://dbpedia.org/resource/Tim_McIlrath  ","  Tim McIlrath   ",True,10740
5242,"  http://dbpedia.org/resource/Sean_Delaney_(musician)  ","  Sean Delaney   ",True,9755
5244,"  http://dbpedia.org/resource/Plutonic_Lab  ","  Plutonic Lab   ",True,8765
5245,"  http://dbpedia.org/resource/Eric_Kaz  ","  Eric Kaz   ",True,3273
5247,"  http://dbpedia.org/resource/Oddleif_Stensland  ","  Oddleif Stensland   ",True,8147
5247,"  http://dbpedia.org/resource/Tor_Atle_Andersen  ","  Tor Atle Andersen   ",True,11024
5248,"  http://dbpedia.org/resource/Wade_MacNeil  ","  Wade MacNeil   ",True,11273
5249,"  http://dbpedia.org/resource/Havoc_&_Prodeje  ","  Havoc & Prodeje   ",True,4064
5249,"  http://dbpedia.org/resource/L.V._(singer)  ","  L.V.   ",True,6700
5250,"  http://dbpedia.org/resource/Mike_Saunders  ","  Mike Saunders   ",True,7668
5251,"  http://dbpedia.org/resource/Elio  ","  Elio   ",True,3180
5256,"  http://dbpedia.org/resource/Jordan_Hastings  ","  Jordan Hastings   ",True,5665
5257,"  http://dbpedia.org/resource/Mat_Bruso  ","  Mat Bruso   ",True,7151
5257,"  http://dbpedia.org/resource/Mark_Castillo  ","  Mark Castillo   ",True,6892
5260,"  http://dbpedia.org/resource/Taryn_Manning  ","  Taryn Manning   ",True,10499
5266,"  http://dbpedia.org/resource/Tunde_Adebimpe  ","  Tunde Adebimpe   ",True,11113
5266,"  http://dbpedia.org/resource/Kyp_Malone  ","  Kyp Malone   ",True,6310
5273,"  http://dbpedia.org/resource/Wil_Francis  ","  Wil Francis   ",True,11346
5273,"  http://dbpedia.org/resource/Wil_Francis  ","  Wiliam Francis   ",True,11346
5276,"  http://dbpedia.org/resource/Stza  ","  Stza   ",True,10398
5276,"  http://dbpedia.org/resource/Mikey_Erg  ","  Mikey Erg   ",True,7702
5279,"  http://dbpedia.org/resource/Brad_Arnold  ","  Brad Arnold   ",True,1201
5280,"  http://dbpedia.org/resource/Leigh_Gorman  ","  Leigh Gorman   ",True,6450
5280,"  http://dbpedia.org/resource/Zachary_Throne  ","  Zachary Throne   ",True,11500
5281,"  http://dbpedia.org/resource/Daniel_O'Sullivan  ","  Daniel O'Sullivan   ",True,2259
5281,"  http://dbpedia.org/resource/Kristoffer_Rygg  ","  Kristoffer Rygg   ",True,6272
5282,"  http://dbpedia.org/resource/Jimmy_Ryan_(vocalist)  ","  Jimmy Ryan   ",True,5047
5282,"  http://dbpedia.org/resource/Stephen_Keech  ","  Stephen Keech   ",True,10157
5283,"  http://dbpedia.org/resource/Jason_Bitner  ","  Jason Bitner   ",True,4607
5283,"  http://dbpedia.org/resource/Toby_Driver  ","  Toby Driver   ",True,10794
5285,"  http://dbpedia.org/resource/Humberto_Gessinger  ","  Humberto Gessinger   ",True,4217
5288,"  http://dbpedia.org/resource/Dan_Yemin  ","  Dan Yemin   ",True,2341
5292,"  http://dbpedia.org/resource/Simone_Sello  ","  Simone Sello   ",True,9946
5292,"  http://dbpedia.org/resource/Terry_Bozzio  ","  Terry Bozzio   ",True,10563
5292,"  http://dbpedia.org/resource/Warren_Cuccurullo  ","  Warren Cuccurullo   ",True,11296
5292,"  http://dbpedia.org/resource/Neil_Carlill  ","  Neil Carlill   ",True,7935
5302,"  http://dbpedia.org/resource/Justin_Tranter  ","  Justin Tranter   ",True,5856
5310,"  http://dbpedia.org/resource/Stic.man  ","  Stic.man   ",True,10365
5310,"  http://dbpedia.org/resource/Stic.man  ","  stic.man   ",True,10365
5310,"  http://dbpedia.org/resource/M-1_(rapper)  ","  M-1   ",True,6714
5311,"  http://dbpedia.org/resource/David_Summers_Rodríguez  ","  David Summers   ",True,2647
5311,"  http://dbpedia.org/resource/David_Summers_Rodríguez  ","  David Summers Rodríguez   ",True,2647
5313,"  http://dbpedia.org/resource/Marc_Martel  ","  Marc Martel   ",True,6812
5317,"  http://dbpedia.org/resource/Louie_Pérez  ","  Louie Pérez   ",True,6630
5317,"  http://dbpedia.org/resource/Louie_Pérez  ","  Louis Frausto Pérez Jr   ",True,6630
5317,"  http://dbpedia.org/resource/Cesar_Rosas  ","  Cesar Rosas   ",True,1598
5317,"  http://dbpedia.org/resource/David_Hidalgo  ","  David Hidalgo   ",True,2579
5317,"  http://dbpedia.org/resource/Conrad_Lozano  ","  Conrad Lozano   ",True,2063
5317,"  http://dbpedia.org/resource/Steve_Berlin  ","  Steve Berlin   ",True,10188
5318,"  http://dbpedia.org/resource/Karl_Wolf  ","  Karl Wolf   ",True,5920
5321,"  http://dbpedia.org/resource/Ben_McCrow  ","  Ben McCrow   ",True,864
5322,"  http://dbpedia.org/resource/Al_Doughty  ","  Al Doughty   ",True,216
5322,"  http://dbpedia.org/resource/Al_Doughty  ","  Alan Doughty   ",True,216
5323,"  http://dbpedia.org/resource/Tom_Barman  ","  Tom Barman   ",True,10835
5323,"  http://dbpedia.org/resource/Mauro_Pawlowski  ","  Mauro Pawlowski   ",True,7282
5324,"  http://dbpedia.org/resource/Walter_Martin_(musician)  ","  Walter Martin   ",True,11283
5324,"  http://dbpedia.org/resource/Peter_Matthew_Bauer  ","  Peter Matthew Bauer   ",True,8595
5324,"  http://dbpedia.org/resource/Hamilton_Leithauser  ","  Hamilton Leithauser   ",True,4001
5326,"  http://dbpedia.org/resource/Isaac_Carpenter_(drummer)  ","  Isaac Carpenter   ",True,4344
5326,"  http://dbpedia.org/resource/Aaron_Bruno  ","  Aaron Bruno   ",True,8
5328,"  http://dbpedia.org/resource/Nick_Pollock  ","  Nick Pollock   ",True,8026
5333,"  http://dbpedia.org/resource/Mark_Hanson  ","  Mark Hanson   ",True,6914
5333,"  http://dbpedia.org/resource/Mark_Hanson  ","  Mark S. Hanson   ",True,6914
5334,"  http://dbpedia.org/resource/Gawain_Erland_Cooper  ","  Gawain Erland Cooper   ",True,3647
5334,"  http://dbpedia.org/resource/Simon_Tong  ","  Simon Tong   ",True,9973
5335,"  http://dbpedia.org/resource/Ichiro_Yamaguchi  ","  Ichiro Yamaguchi   ",True,4295
5339,"  http://dbpedia.org/resource/Leather_Leone  ","  Leather Leone   ",True,6394
5341,"  http://dbpedia.org/resource/Currensy  ","  Currensy   ",True,2131
5341,"  http://dbpedia.org/resource/Currensy  ","  Curren$y   ",True,2131
5341,"  http://dbpedia.org/resource/Young_Roddy  ","  Young Roddy   ",True,11467
5342,"  http://dbpedia.org/resource/Elias_Mallin  ","  Elias Mallin   ",True,3174
5342,"  http://dbpedia.org/resource/Tim_Kelleher_(musician)  ","  Tim Kelleher   ",True,10730
5342,"  http://dbpedia.org/resource/James_Shaffer  ","  James     Munky     Shaffer   ",True,4506
5342,"  http://dbpedia.org/resource/James_Shaffer  ","  James Shaffer   ",True,4506
5342,"  http://dbpedia.org/resource/Steve_Krolikowski  ","  Steve Krolikowski   ",True,10266
5342,"  http://dbpedia.org/resource/Zac_Baird  ","  Zac Baird   ",True,11496
5342,"  http://dbpedia.org/resource/Zac_Baird  ","  Zach Baird   ",True,11496
5344,"  http://dbpedia.org/resource/Keith_LeBlanc  ","  Keith LeBlanc   ",True,5987
5344,"  http://dbpedia.org/resource/Little_Axe  ","  Skip McDonald   ",True,6582
5344,"  http://dbpedia.org/resource/Little_Axe  ","  Little Axe   ",True,6582
5344,"  http://dbpedia.org/resource/Adrian_Sherwood  ","  Adrian Sherwood   ",True,109
5344,"  http://dbpedia.org/resource/Doug_Wimbish  ","  Doug Wimbish   ",True,3016
5348,"  http://dbpedia.org/resource/Martin_Belmont  ","  Martin Belmont   ",True,7048
5348,"  http://dbpedia.org/resource/Andrew_Bodnar  ","  Andrew Bodnar   ",True,439
5348,"  http://dbpedia.org/resource/Bob_Andrews_(keyboardist)  ","  Bob Andrews   ",True,1077
5348,"  http://dbpedia.org/resource/Steve_Goulding  ","  Steve Goulding   ",True,10228
5348,"  http://dbpedia.org/resource/Brinsley_Schwarz_(musician)  ","  Brinsley Schwarz   ",True,1350
5350,"  http://dbpedia.org/resource/Eli_James  ","  Eli James   ",True,3178
5350,"  http://dbpedia.org/resource/Amir_Derakh  ","  Amir Derakh   ",True,382
5350,"  http://dbpedia.org/resource/Ryan_Shuck  ","  Ryan Shuck   ",True,9528
5356,"  http://dbpedia.org/resource/Yukihiro_Takahashi  ","  高橋幸宏   ",True,11481
5356,"  http://dbpedia.org/resource/Yukihiro_Takahashi  ","  Yukihiro Takahashi   ",True,11481
5356,"  http://dbpedia.org/resource/Ryuichi_Sakamoto  ","  坂本 龍一   ",True,9548
5356,"  http://dbpedia.org/resource/Ryuichi_Sakamoto  ","  Ryuichi Sakamoto   ",True,9548
5356,"  http://dbpedia.org/resource/Haruomi_Hosono  ","  Haruomi Hosono   ",True,4054
5356,"  http://dbpedia.org/resource/Haruomi_Hosono  ","  細野晴臣   ",True,4054
5362,"  http://dbpedia.org/resource/Barry_Palmer_(musician)  ","  Barry Palmer   ",True,794
5362,"  http://dbpedia.org/resource/Jeremy_Smith_(Australian_musician)  ","  Jeremy Smith   ",True,4856
5362,"  http://dbpedia.org/resource/Mark_Seymour  ","  Mark Seymour   ",True,6989
5363,"  http://dbpedia.org/resource/Howard_Gray  ","  Howard Gray   ",True,4179
5366,"  http://dbpedia.org/resource/John_Bennett_(drummer)  ","  John Bennett   ",True,5262
5368,"  http://dbpedia.org/resource/Brandon_Thomas_(musician)  ","  Brandon Thomas   ",True,1233
5369,"  http://dbpedia.org/resource/Ida_Kristine_Nielsen  ","  Ida Kristine Nielsen   ",True,4296
5369,"  http://dbpedia.org/resource/Cassandra_O'Neal  ","  Cassandra O'Neal   ",True,1569
5369,"  http://dbpedia.org/resource/Elisa_Fiorillo  ","  Elisa Fiorillo   ",True,3182
5369,"  http://dbpedia.org/resource/Liv_Warfield  ","  Liv Warfield   ",True,6584
5372,"  http://dbpedia.org/resource/Dave_Quiggle  ","  Dave Quiggle   ",True,2492
5374,"  http://dbpedia.org/resource/Mike_Heller  ","  Mike Heller   ",True,7621
5374,"  http://dbpedia.org/resource/Burton_C._Bell  ","  Burton C. Bell   ",True,1443
5374,"  http://dbpedia.org/resource/Dino_Cazares  ","  Dino Cazares   ",True,2852
5374,"  http://dbpedia.org/resource/Tony_Campos  ","  Tony Campos   ",True,10961
5377,"  http://dbpedia.org/resource/Nina_Persson  ","  Nina Persson   ",True,8096
5377,"  http://dbpedia.org/resource/Peter_Svensson  ","  Peter Svensson   ",True,8623
5377,"  http://dbpedia.org/resource/Lars-Olof_Johansson  ","  Lars-Olof Johansson   ",True,6358
5377,"  http://dbpedia.org/resource/Bengt_Lagerberg  ","  Bengt Lagerberg   ",True,834
5377,"  http://dbpedia.org/resource/Magnus_Sveningsson  ","  Magnus Sveningsson   ",True,6738
5378,"  http://dbpedia.org/resource/Todd_Rundgren  ","  Todd Rundgren   ",True,10814
